ID,Ref No ,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Method,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Local delta T from 2005,Global delta T from pre-industrial period ,Global delta T from 2005, Annual Precipitation change  from 2005 (mm),Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others ,Adaptation type,CO2,CO2 ppm,Impact relative to 2005_NAD_%,Impact relative to 2005_NAD_yield,Impact relative to 2005_AD_%,Impact relative to 2005_AD_yield,Adaptation potential_(%),Adaptation potential_actual yield,Reference,doi,Publication year
7455,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Russia,NA,Europe,61.524,105.319,5.41 ,-8.37 ,547 ,402 ,1.63 ,1.73 ,0.94 ,17.53 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-23.15 ,3.60 ,-16.64 ,3.95 ,6.51 ,0.34 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7456,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Saudi Arabia,NA,Asia,23.8859,45.0792,26.16 ,25.90 ,78 ,84 ,0.94 ,1.59 ,0.80 ,16.80 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-31.36 ,4.09 ,-28.60 ,4.27 ,2.76 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7457,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Saudi Arabia,NA,Asia,23.8859,45.0792,26.16 ,25.90 ,78 ,84 ,0.86 ,1.57 ,0.78 ,-9.50 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-32.21 ,4.06 ,-28.89 ,4.27 ,3.32 ,0.21 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7458,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Saudi Arabia,NA,Asia,23.8859,45.0792,26.16 ,25.90 ,78 ,84 ,1.19 ,1.73 ,0.94 ,10.59 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-34.96 ,3.92 ,-30.58 ,4.18 ,4.38 ,0.26 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7459,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,South Africa,NA,Africa,-30.5595,22.9375,18.65 ,17.98 ,576 ,291 ,0.60 ,1.59 ,0.80 ,-31.77 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-67.36 ,1.63 ,-64.40 ,1.73 ,2.96 ,0.10 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7460,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,South Africa,NA,Africa,-30.5595,22.9375,18.65 ,17.98 ,576 ,291 ,0.69 ,1.57 ,0.78 ,-1.46 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-69.07 ,1.68 ,-65.21 ,1.81 ,3.86 ,0.12 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7461,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,South Africa,NA,Africa,-30.5595,22.9375,18.65 ,17.98 ,576 ,291 ,0.91 ,1.73 ,0.94 ,-21.55 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-67.30 ,1.60 ,-62.32 ,1.75 ,4.98 ,0.15 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7462,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Spain,NA,Europe,40.4637,-3.74922,14.23 ,15.40 ,570 ,421 ,0.81 ,1.59 ,0.80 ,-44.55 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-33.62 ,6.29 ,-30.05 ,6.66 ,3.57 ,0.37 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7463,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Spain,NA,Europe,40.4637,-3.74922,14.23 ,15.40 ,570 ,421 ,0.92 ,1.57 ,0.78 ,-35.06 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-33.74 ,6.28 ,-29.45 ,6.70 ,4.30 ,0.42 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7464,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Spain,NA,Europe,40.4637,-3.74922,14.23 ,15.40 ,570 ,421 ,1.08 ,1.73 ,0.94 ,-42.36 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-34.88 ,5.78 ,-29.34 ,6.27 ,5.54 ,0.49 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7465,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Sweden,NA,Europe,60.1282,18.6435,6.82 ,5.77 ,720 ,563 ,1.28 ,1.59 ,0.80 ,33.23 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-34.14 ,5.16 ,-29.93 ,5.48 ,4.21 ,0.33 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7466,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Sweden,NA,Europe,60.1282,18.6435,6.82 ,5.77 ,720 ,563 ,1.35 ,1.57 ,0.78 ,17.89 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-31.60 ,5.26 ,-26.28 ,5.65 ,5.32 ,0.39 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7467,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Sweden,NA,Europe,60.1282,18.6435,6.82 ,5.77 ,720 ,563 ,1.40 ,1.73 ,0.94 ,35.42 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-34.67 ,5.07 ,-28.43 ,5.52 ,6.24 ,0.44 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7468,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Syria,NA,Africa,34.8021,38.9968,18.77 ,19.10 ,392 ,122 ,0.90 ,1.59 ,0.80 ,-20.09 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,4.28 ,3.89 ,8.60 ,4.07 ,4.32 ,0.18 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7469,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Syria,NA,Africa,34.8021,38.9968,18.77 ,19.10 ,392 ,122 ,0.61 ,1.57 ,0.78 ,-10.96 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,0.79 ,3.55 ,5.60 ,3.75 ,4.80 ,0.19 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7470,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Syria,NA,Africa,34.8021,38.9968,18.77 ,19.10 ,392 ,122 ,1.03 ,1.73 ,0.94 ,-20.82 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,1.22 ,3.35 ,7.49 ,3.58 ,6.27 ,0.23 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7471,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Turkey,NA,Europe,38.9637,35.2433,12.34 ,10.61 ,547 ,372 ,0.97 ,1.59 ,0.80 ,-22.28 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-29.52 ,3.37 ,-25.95 ,3.55 ,3.57 ,0.17 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7472,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Turkey,NA,Europe,38.9637,35.2433,12.34 ,10.61 ,547 ,372 ,0.60 ,1.57 ,0.78 ,-7.30 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-30.62 ,3.32 ,-26.26 ,3.52 ,4.36 ,0.20 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7473,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Turkey,NA,Europe,38.9637,35.2433,12.34 ,10.61 ,547 ,372 ,1.14 ,1.73 ,0.94 ,-14.97 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-28.16 ,3.26 ,-22.42 ,3.51 ,5.75 ,0.25 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7474,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Turkmenistan_Rep,NA,Asia,38.9697,59.5563,16.76 ,17.04 ,210 ,128 ,0.80 ,1.59 ,0.80 ,9.13 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-19.75 ,2.32 ,-16.30 ,2.43 ,3.45 ,0.11 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7475,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Turkmenistan_Rep,NA,Asia,38.9697,59.5563,16.76 ,17.04 ,210 ,128 ,0.90 ,1.57 ,0.78 ,10.23 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-16.54 ,2.31 ,-12.40 ,2.43 ,4.14 ,0.12 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7476,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Turkmenistan_Rep,NA,Asia,38.9697,59.5563,16.76 ,17.04 ,210 ,128 ,1.14 ,1.73 ,0.94 ,-16.80 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-14.69 ,2.34 ,-9.05 ,2.50 ,5.64 ,0.16 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7477,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Ukraine,NA,Europe,48.3794,31.1656,9.41 ,8.97 ,644 ,584 ,1.20 ,1.59 ,0.80 ,4.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-24.23 ,5.50 ,-20.29 ,5.79 ,3.94 ,0.29 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7478,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Ukraine,NA,Europe,48.3794,31.1656,9.41 ,8.97 ,644 ,584 ,0.83 ,1.57 ,0.78 ,16.43 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-25.10 ,5.32 ,-20.40 ,5.65 ,4.70 ,0.34 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7479,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Ukraine,NA,Europe,48.3794,31.1656,9.41 ,8.97 ,644 ,584 ,1.33 ,1.73 ,0.94 ,15.70 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-28.22 ,5.08 ,-22.80 ,5.46 ,5.41 ,0.39 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7480,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,United Kingdom,NA,Europe,55.3781,-3.43597,9.86 ,8.05 ,770 ,1429 ,0.79 ,1.59 ,0.80 ,21.55 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,27.27 ,6.54 ,32.26 ,6.90 ,4.99 ,0.36 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7481,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,United Kingdom,NA,Europe,55.3781,-3.43597,9.86 ,8.05 ,770 ,1429 ,0.93 ,1.57 ,0.78 ,-12.42 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,23.16 ,6.33 ,28.45 ,6.71 ,5.29 ,0.38 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7482,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,United Kingdom,NA,Europe,55.3781,-3.43597,9.86 ,8.05 ,770 ,1429 ,0.95 ,1.73 ,0.94 ,17.16 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,28.48 ,6.45 ,36.12 ,6.95 ,7.64 ,0.51 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7483,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,United States,NA,North America,37.0902,-95.7129,11.36 ,15.58 ,722 ,1204 ,1.22 ,1.59 ,0.80 ,-0.37 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-28.02 ,5.67 ,-24.47 ,5.98 ,3.55 ,0.31 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7484,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,United States,NA,North America,37.0902,-95.7129,11.36 ,15.58 ,722 ,1204 ,1.24 ,1.57 ,0.78 ,8.03 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-27.29 ,5.82 ,-22.85 ,6.19 ,4.44 ,0.37 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7485,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,United States,NA,North America,37.0902,-95.7129,11.36 ,15.58 ,722 ,1204 ,1.42 ,1.73 ,0.94 ,16.43 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-30.16 ,5.49 ,-24.33 ,5.93 ,5.82 ,0.45 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7486,34,2030,2005,NF,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Uzbekistan,NA,Asia,41.3775,64.5853,14.16 ,15.36 ,302 ,149 ,0.87 ,1.59 ,0.80 ,5.48 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,429.90 ,-14.55 ,2.64 ,-10.87 ,2.76 ,3.68 ,0.13 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7487,34,2030,2005,NF,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Uzbekistan,NA,Asia,41.3775,64.5853,14.16 ,15.36 ,302 ,149 ,0.93 ,1.57 ,0.78 ,1.83 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,436.55 ,-15.06 ,2.62 ,-10.65 ,2.77 ,4.41 ,0.15 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7488,34,2030,2005,NF,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Uzbekistan,NA,Asia,41.3775,64.5853,14.16 ,15.36 ,302 ,149 ,1.17 ,1.73 ,0.94 ,-14.97 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,451.90 ,-12.60 ,2.65 ,-6.58 ,2.85 ,6.02 ,0.20 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7600,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Afghanistan,NA,Asia,33.9391,67.71,11.79 ,4.25 ,320 ,478 ,1.14 ,1.79 ,1.00 ,12.78 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,10.17 ,2.56 ,15.61 ,2.72 ,5.45 ,0.16 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7601,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Afghanistan,NA,Asia,33.9391,67.71,11.79 ,4.25 ,320 ,478 ,1.87 ,2.09 ,1.30 ,2.19 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,5.38 ,2.37 ,15.04 ,2.62 ,9.66 ,0.25 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7602,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Afghanistan,NA,Asia,33.9391,67.71,11.79 ,4.25 ,320 ,478 ,2.43 ,2.59 ,1.80 ,-14.61 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,5.65 ,2.30 ,20.41 ,2.67 ,14.76 ,0.36 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7603,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Algeria,NA,Africa,28.0339,1.65963,16.46 ,23.29 ,486 ,16 ,1.02 ,1.79 ,1.00 ,-14.61 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-37.63 ,2.06 ,-32.95 ,2.21 ,4.68 ,0.15 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7604,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Algeria,NA,Africa,28.0339,1.65963,16.46 ,23.29 ,486 ,16 ,1.30 ,2.09 ,1.30 ,-15.70 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-34.83 ,2.11 ,-25.28 ,2.39 ,9.54 ,0.28 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7605,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Algeria,NA,Africa,28.0339,1.65963,16.46 ,23.29 ,486 ,16 ,1.85 ,2.59 ,1.80 ,10.23 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-41.23 ,1.74 ,-28.63 ,2.07 ,12.61 ,0.33 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7606,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Argentina,NA,Central and South America,-38.4161,-63.6167,17.29 ,16.02 ,936 ,505 ,0.62 ,1.79 ,1.00 ,-47.84 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-24.05 ,3.01 ,-19.47 ,3.21 ,4.59 ,0.20 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7607,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Argentina,NA,Central and South America,-38.4161,-63.6167,17.29 ,16.02 ,936 ,505 ,0.90 ,2.09 ,1.30 ,-25.93 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-30.88 ,2.74 ,-22.97 ,3.07 ,7.91 ,0.33 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7608,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Argentina,NA,Central and South America,-38.4161,-63.6167,17.29 ,16.02 ,936 ,505 ,1.42 ,2.59 ,1.80 ,-27.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-38.60 ,2.26 ,-28.79 ,2.64 ,9.81 ,0.39 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7609,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Australia,NA,Australasia,-25.2744,133.775,18.11 ,21.63 ,421 ,232 ,0.69 ,1.79 ,1.00 ,-17.89 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-29.18 ,0.98 ,-22.90 ,1.07 ,6.28 ,0.09 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7610,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Australia,NA,Australasia,-25.2744,133.775,18.11 ,21.63 ,421 ,232 ,1.01 ,2.09 ,1.30 ,-16.07 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-35.79 ,0.86 ,-24.32 ,1.01 ,11.47 ,0.16 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7611,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Australia,NA,Australasia,-25.2744,133.775,18.11 ,21.63 ,421 ,232 ,1.50 ,2.59 ,1.80 ,-27.02 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-36.69 ,0.77 ,-17.44 ,1.00 ,19.25 ,0.23 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7612,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Brazil,NA,Central and South America,-14.235,-51.9253,21.25 ,27.85 ,1767 ,1514 ,0.66 ,1.79 ,1.00 ,22.28 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-62.97 ,0.60 ,-60.46 ,0.63 ,2.51 ,0.03 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7613,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Brazil,NA,Central and South America,-14.235,-51.9253,21.25 ,27.85 ,1767 ,1514 ,1.17 ,2.09 ,1.30 ,79.25 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-70.27 ,0.50 ,-66.84 ,0.54 ,3.43 ,0.05 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7614,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Brazil,NA,Central and South America,-14.235,-51.9253,21.25 ,27.85 ,1767 ,1514 ,1.97 ,2.59 ,1.80 ,-57.34 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-77.18 ,0.39 ,-72.19 ,0.45 ,4.98 ,0.06 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7615,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Bulgaria,NA,Europe,42.7339,25.4858,12.09 ,9.23 ,681 ,841 ,1.39 ,1.79 ,1.00 ,-11.32 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-21.41 ,4.32 ,-17.43 ,4.54 ,3.99 ,0.23 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7616,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Bulgaria,NA,Europe,42.7339,25.4858,12.09 ,9.23 ,681 ,841 ,1.50 ,2.09 ,1.30 ,-24.47 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-18.55 ,4.28 ,-10.67 ,4.69 ,7.88 ,0.41 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7617,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Bulgaria,NA,Europe,42.7339,25.4858,12.09 ,9.23 ,681 ,841 ,2.24 ,2.59 ,1.80 ,-12.78 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-23.46 ,3.81 ,-14.37 ,4.27 ,9.09 ,0.46 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7618,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Canada,NA,North America,56.1304,-106.347,3.90 ,-0.09 ,477 ,555 ,1.44 ,1.79 ,1.00 ,1.83 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-6.40 ,3.92 ,-0.84 ,4.19 ,5.56 ,0.27 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7619,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Canada,NA,North America,56.1304,-106.347,3.90 ,-0.09 ,477 ,555 ,2.37 ,2.09 ,1.30 ,-1.83 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-12.91 ,3.64 ,-3.13 ,4.08 ,9.77 ,0.45 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7620,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Canada,NA,North America,56.1304,-106.347,3.90 ,-0.09 ,477 ,555 ,2.94 ,2.59 ,1.80 ,31.41 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-12.52 ,3.36 ,0.87 ,3.90 ,13.39 ,0.54 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7621,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,China,NA,Asia,35.8617,104.195,13.44 ,7.12 ,769 ,390 ,1.33 ,1.79 ,1.00 ,73.41 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-13.76 ,5.97 ,-9.15 ,6.32 ,4.61 ,0.35 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7622,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,China,NA,Asia,35.8617,104.195,13.44 ,7.12 ,769 ,390 ,1.60 ,2.09 ,1.30 ,84.36 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-16.99 ,5.77 ,-9.34 ,6.32 ,7.65 ,0.55 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7623,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,China,NA,Asia,35.8617,104.195,13.44 ,7.12 ,769 ,390 ,2.37 ,2.59 ,1.80 ,89.47 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-23.53 ,5.35 ,-13.25 ,6.07 ,10.28 ,0.72 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7624,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Czech Republic,NA,Europe,49.8175,15.473,8.74 ,8.63 ,784 ,805 ,1.28 ,1.79 ,1.00 ,-13.51 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-0.27 ,6.51 ,5.13 ,6.92 ,5.40 ,0.40 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7625,34,2050,2005,MC,RCP4.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Czech Republic,NA,Europe,49.8175,15.473,8.74 ,8.63 ,784 ,805 ,1.75 ,2.09 ,1.30 ,-25.56 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,487.15 ,-3.73 ,6.20 ,5.17 ,6.83 ,8.90 ,0.63 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7626,34,2050,2005,MC,RCP8.5,CMIP5,SCOPUS-NewSearch,Global,Wheat,Czech Republic,NA,Europe,49.8175,15.473,8.74 ,8.63 ,784 ,805 ,2.10 ,2.59 ,1.80 ,3.65 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,545.35 ,-4.13 ,5.97 ,8.77 ,6.84 ,12.90 ,0.87 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
7627,34,2050,2005,MC,RCP2.6,CMIP5,SCOPUS-NewSearch,Global,Wheat,Denmark,NA,Europe,56.2639,9.50179,8.65 ,8.13 ,900 ,852 ,1.13 ,1.79 ,1.00 ,40.17 ,Yes,No,Yes,No,Yes,No,No,Combined,Yes,442.15 ,-8.54 ,6.15 ,-2.34 ,6.62 ,6.20 ,0.47 ,"Iizumi et al., 2017",10.1038/s41598-017-08214-4,2017
